Statistic Label,Month,Year,COICOP,Commodity Group,UNIT,VALUE
Moving 12 months average index in HICP,January,2002,03,Clothing and footwear,Base 2015=100,181.3
Moving 12 months average index in HICP,January,2002,04,"Housing, water, electricity, gas and other fuels",Base 2015=100,58.5
Moving 12 months average index in HICP,January,2002,05,"Furnishings, household equipment and routine household maintenance",Base 2015=100,133.0
Moving 12 months average index in HICP,January,2002,06,Health,Base 2015=100,61.3
Moving 12 months average index in HICP,January,2002,07,Transport,Base 2015=100,81.8
Moving 12 months average index in HICP,January,2002,08,Communications,Base 2015=100,95.6
Moving 12 months average index in HICP,January,2002,09,Recreation and culture,Base 2015=100,90.6
Moving 12 months average index in HICP,January,2002,10,Education,Base 2015=100,45.1
Moving 12 months average index in HICP,January,2002,11,Restaurants and hotels,Base 2015=100,71.7
Moving 12 months average index in HICP,January,2002,12,Miscellaneous goods and services,Base 2015=100,71.6
Moving 12 months average index in HICP,February,2002,00,All-items,Base 2015=100,80.9
Moving 12 months average index in HICP,February,2002,01,Food and non-alcoholic beverages,Base 2015=100,96.5
Moving 12 months average index in HICP,February,2002,02,"Alcoholic beverages, tobacco and narcotics",Base 2015=100,63.6
Moving 12 months average index in HICP,February,2002,03,Clothing and footwear,Base 2015=100,180.8
Moving 12 months average index in HICP,February,2002,04,"Housing, water, electricity, gas and other fuels",Base 2015=100,58.7
Moving 12 months average index in HICP,February,2002,05,"Furnishings, household equipment and routine household maintenance",Base 2015=100,133.2
Moving 12 months average index in HICP,February,2002,06,Health,Base 2015=100,61.8
Moving 12 months average index in HICP,February,2002,07,Transport,Base 2015=100,81.9
Moving 12 months average index in HICP,February,2002,08,Communications,Base 2015=100,95.8
Moving 12 months average index in HICP,February,2002,09,Recreation and culture,Base 2015=100,91.1
Moving 12 months average index in HICP,February,2002,10,Education,Base 2015=100,45.4
Moving 12 months average index in HICP,February,2002,11,Restaurants and hotels,Base 2015=100,72.1
Moving 12 months average index in HICP,February,2002,12,Miscellaneous goods and services,Base 2015=100,72.0
Moving 12 months average index in HICP,March,2002,00,All-items,Base 2015=100,81.2
Moving 12 months average index in HICP,March,2002,01,Food and non-alcoholic beverages,Base 2015=100,96.8
Moving 12 months average index in HICP,March,2002,02,"Alcoholic beverages, tobacco and narcotics",Base 2015=100,63.9
Moving 12 months average index in HICP,March,2002,03,Clothing and footwear,Base 2015=100,180.4
Moving 12 months average index in HICP,March,2002,04,"Housing, water, electricity, gas and other fuels",Base 2015=100,58.9
Moving 12 months average index in HICP,March,2002,05,"Furnishings, household equipment and routine household maintenance",Base 2015=100,133.4
Moving 12 months average index in HICP,March,2002,06,Health,Base 2015=100,62.3
Moving 12 months average index in HICP,March,2002,07,Transport,Base 2015=100,82.1
Moving 12 months average index in HICP,March,2002,08,Communications,Base 2015=100,96.1
Moving 12 months average index in HICP,March,2002,09,Recreation and culture,Base 2015=100,91.7
Moving 12 months average index in HICP,March,2002,10,Education,Base 2015=100,45.8
Moving 12 months average index in HICP,March,2002,11,Restaurants and hotels,Base 2015=100,72.5
Moving 12 months average index in HICP,March,2002,12,Miscellaneous goods and services,Base 2015=100,72.4
Moving 12 months average index in HICP,April,2002,00,All-items,Base 2015=100,81.5
Moving 12 months average index in HICP,April,2002,01,Food and non-alcoholic beverages,Base 2015=100,97.1
Moving 12 months average index in HICP,April,2002,02,"Alcoholic beverages, tobacco and narcotics",Base 2015=100,64.1
Moving 12 months average index in HICP,April,2002,03,Clothing and footwear,Base 2015=100,180.0
Moving 12 months average index in HICP,April,2002,04,"Housing, water, electricity, gas and other fuels",Base 2015=100,59.2
Moving 12 months average index in HICP,April,2002,05,"Furnishings, household equipment and routine household maintenance",Base 2015=100,133.5
Moving 12 months average index in HICP,April,2002,06,Health,Base 2015=100,62.9
Moving 12 months average index in HICP,April,2002,07,Transport,Base 2015=100,82.3
Moving 12 months average index in HICP,April,2002,08,Communications,Base 2015=100,96.3
Moving 12 months average index in HICP,April,2002,09,Recreation and culture,Base 2015=100,92.2
Moving 12 months average index in HICP,April,2002,10,Education,Base 2015=100,46.1
Moving 12 months average index in HICP,April,2002,11,Restaurants and hotels,Base 2015=100,73.0
Moving 12 months average index in HICP,April,2002,12,Miscellaneous goods and services,Base 2015=100,72.9
Moving 12 months average index in HICP,May,2002,00,All-items,Base 2015=100,81.9
Moving 12 months average index in HICP,May,2002,01,Food and non-alcoholic beverages,Base 2015=100,97.4
Moving 12 months average index in HICP,May,2002,02,"Alcoholic beverages, tobacco and narcotics",Base 2015=100,64.4
Moving 12 months average index in HICP,May,2002,03,Clothing and footwear,Base 2015=100,179.6
Moving 12 months average index in HICP,May,2002,04,"Housing, water, electricity, gas and other fuels",Base 2015=100,59.4
Moving 12 months average index in HICP,May,2002,05,"Furnishings, household equipment and routine household maintenance",Base 2015=100,133.7
Moving 12 months average index in HICP,May,2002,06,Health,Base 2015=100,63.4
Moving 12 months average index in HICP,May,2002,07,Transport,Base 2015=100,82.5
Moving 12 months average index in HICP,May,2002,08,Communications,Base 2015=100,96.5
Moving 12 months average index in HICP,May,2002,09,Recreation and culture,Base 2015=100,92.7
Moving 12 months average index in HICP,May,2002,10,Education,Base 2015=100,46.5
Moving 12 months average index in HICP,May,2002,11,Restaurants and hotels,Base 2015=100,73.4
Moving 12 months average index in HICP,May,2002,12,Miscellaneous goods and services,Base 2015=100,73.4
Moving 12 months average index in HICP,June,2002,00,All-items,Base 2015=100,82.2
Moving 12 months average index in HICP,June,2002,01,Food and non-alcoholic beverages,Base 2015=100,97.6
Moving 12 months average index in HICP,June,2002,02,"Alcoholic beverages, tobacco and narcotics",Base 2015=100,64.7
Moving 12 months average index in HICP,June,2002,03,Clothing and footwear,Base 2015=100,179.1
Moving 12 months average index in HICP,June,2002,04,"Housing, water, electricity, gas and other fuels",Base 2015=100,59.6
Moving 12 months average index in HICP,June,2002,05,"Furnishings, household equipment and routine household maintenance",Base 2015=100,133.9
Moving 12 months average index in HICP,June,2002,06,Health,Base 2015=100,63.9
Moving 12 months average index in HICP,June,2002,07,Transport,Base 2015=100,82.6
Moving 12 months average index in HICP,June,2002,08,Communications,Base 2015=100,96.8
Moving 12 months average index in HICP,June,2002,09,Recreation and culture,Base 2015=100,93.2
Moving 12 months average index in HICP,June,2002,10,Education,Base 2015=100,46.8
Moving 12 months average index in HICP,June,2002,11,Restaurants and hotels,Base 2015=100,73.8
Moving 12 months average index in HICP,June,2002,12,Miscellaneous goods and services,Base 2015=100,73.8
Moving 12 months average index in HICP,July,2002,00,All-items,Base 2015=100,82.4
Moving 12 months average index in HICP,July,2002,01,Food and non-alcoholic beverages,Base 2015=100,97.8
Moving 12 months average index in HICP,July,2002,02,"Alcoholic beverages, tobacco and narcotics",Base 2015=100,65.0
Moving 12 months average index in HICP,July,2002,03,Clothing and footwear,Base 2015=100,178.2
Moving 12 months average index in HICP,July,2002,04,"Housing, water, electricity, gas and other fuels",Base 2015=100,59.7
Moving 12 months average index in HICP,July,2002,05,"Furnishings, household equipment and routine household maintenance",Base 2015=100,134.1
Moving 12 months average index in HICP,July,2002,06,Health,Base 2015=100,64.4
Moving 12 months average index in HICP,July,2002,07,Transport,Base 2015=100,82.7
Moving 12 months average index in HICP,July,2002,08,Communications,Base 2015=100,96.9
Moving 12 months average index in HICP,July,2002,09,Recreation and culture,Base 2015=100,93.8
Moving 12 months average index in HICP,July,2002,10,Education,Base 2015=100,47.2
Moving 12 months average index in HICP,July,2002,11,Restaurants and hotels,Base 2015=100,74.2
Moving 12 months average index in HICP,July,2002,12,Miscellaneous goods and services,Base 2015=100,74.3
Moving 12 months average index in HICP,August,2002,00,All-items,Base 2015=100,82.7
Moving 12 months average index in HICP,August,2002,01,Food and non-alcoholic beverages,Base 2015=100,98.0
Moving 12 months average index in HICP,August,2002,02,"Alcoholic beverages, tobacco and narcotics",Base 2015=100,65.3
Moving 12 months average index in HICP,August,2002,03,Clothing and footwear,Base 2015=100,177.4
Moving 12 months average index in HICP,August,2002,04,"Housing, water, electricity, gas and other fuels",Base 2015=100,59.9
Moving 12 months average index in HICP,August,2002,05,"Furnishings, household equipment and routine household maintenance",Base 2015=100,134.2
Moving 12 months average index in HICP,August,2002,06,Health,Base 2015=100,64.9
Moving 12 months average index in HICP,August,2002,07,Transport,Base 2015=100,83.0
Moving 12 months average index in HICP,August,2002,08,Communications,Base 2015=100,97.1
Moving 12 months average index in HICP,August,2002,09,Recreation and culture,Base 2015=100,94.2
Moving 12 months average index in HICP,August,2002,10,Education,Base 2015=100,47.5
Moving 12 months average index in HICP,August,2002,11,Restaurants and hotels,Base 2015=100,74.6
Moving 12 months average index in HICP,August,2002,12,Miscellaneous goods and services,Base 2015=100,74.7
Moving 12 months average index in HICP,September,2002,00,All-items,Base 2015=100,83.0
Moving 12 months average index in HICP,September,2002,01,Food and non-alcoholic beverages,Base 2015=100,98.2
Moving 12 months average index in HICP,September,2002,02,"Alcoholic beverages, tobacco and narcotics",Base 2015=100,65.6
Moving 12 months average index in HICP,September,2002,03,Clothing and footwear,Base 2015=100,176.6
Moving 12 months average index in HICP,September,2002,04,"Housing, water, electricity, gas and other fuels",Base 2015=100,60.1
Moving 12 months average index in HICP,September,2002,05,"Furnishings, household equipment and routine household maintenance",Base 2015=100,134.3
Moving 12 months average index in HICP,September,2002,06,Health,Base 2015=100,65.4
Moving 12 months average index in HICP,September,2002,07,Transport,Base 2015=100,83.3
Moving 12 months average index in HICP,September,2002,08,Communications,Base 2015=100,97.2
Moving 12 months average index in HICP,September,2002,09,Recreation and culture,Base 2015=100,94.7
Moving 12 months average index in HICP,September,2002,10,Education,Base 2015=100,47.9
Moving 12 months average index in HICP,September,2002,11,Restaurants and hotels,Base 2015=100,75.0
Moving 12 months average index in HICP,September,2002,12,Miscellaneous goods and services,Base 2015=100,75.2
Moving 12 months average index in HICP,October,2002,00,All-items,Base 2015=100,83.3
Moving 12 months average index in HICP,October,2002,01,Food and non-alcoholic beverages,Base 2015=100,98.5
Moving 12 months average index in HICP,October,2002,02,"Alcoholic beverages, tobacco and narcotics",Base 2015=100,65.9
Moving 12 months average index in HICP,October,2002,03,Clothing and footwear,Base 2015=100,175.7
Moving 12 months average index in HICP,October,2002,04,"Housing, water, electricity, gas and other fuels",Base 2015=100,60.3
Moving 12 months average index in HICP,October,2002,05,"Furnishings, household equipment and routine household maintenance",Base 2015=100,134.4
Moving 12 months average index in HICP,October,2002,06,Health,Base 2015=100,65.9
Moving 12 months average index in HICP,October,2002,07,Transport,Base 2015=100,83.6
Moving 12 months average index in HICP,October,2002,08,Communications,Base 2015=100,97.3
Moving 12 months average index in HICP,October,2002,09,Recreation and culture,Base 2015=100,95.1
Moving 12 months average index in HICP,October,2002,10,Education,Base 2015=100,48.3
